,fall_term,student_type,student_status,gender,ethnicity,race,attending_germantown,attending_rockville,attending_takoma_park_ss,attend_day_or_evening,mc_program_description,age_group,hs_category,city_in_md,state,zip,county_in_md,mcps_high_school
435,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,No,Yes,Day Only,Studio Art (AFA) - School of Art & Design,21 - 24,Other State,Riverdale,MD,20737,Prince George's,
436,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,Other Maryland,Montgomery Village,MD,20886,Montgomery,
437,2015,New,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,Other State,Washington,DC,20019,Other,
438,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,No,Yes,No Specific Time[online],Arts & Sciences Transfer (AA - All Tracks),30 or Older,Other State,Rockville,MD,20852,Montgomery,
439,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
440,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
441,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Rockville,MD,20851,Montgomery,Richard Montgomery High School
442,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Rockville,MD,20851,Montgomery,Richard Montgomery High School
443,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,Photography (CT),25 - 29,MCPS,Potomac,MD,20854,Montgomery,Walter Johnson High School
444,2015,Transfer no degree,Part-Time,Female,Hispanic,White,Yes,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,Other State,Greenbelt,MD,20770,Prince George's,
445,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Boyds,MD,20841,Montgomery,
446,2015,Continuing,Part-Time,Male,Unknown,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),21 - 24,Other State,Washington,DC,20020,Other,
447,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,MCPS,Silver Spring,MD,20902,Montgomery,Albert Einstein HS & MC Art Cn
448,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Rockville,MD,20850,Montgomery,
449,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Evening Only,Computer Science & Technologies (AA - All Tracks),21 - 24,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
450,2015,New,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
451,2015,Continuing,Part-Time,Female,Hispanic,Multi-Race,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
452,2015,New,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day & Evening,Automotive Technology (CT),30 or Older,Foreign Country,Montgomery Village,MD,20886,Montgomery,
453,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,Yes,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",25 - 29,Other Maryland,Glenarden,MD,20706,Prince George's,
454,2015,New,Part-Time,Female,Hispanic,White,No,No,Yes,Day Only,Early Childhood Education (AA & AAS),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,Wheaton High School
455,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,No Specific Time[online],General Studies (AA - All Tracks),30 or Older,Other Maryland,Germantown,MD,20876,Montgomery,
456,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day & Evening,General Studies (AA - All Tracks),30 or Older,Other State,Beltsville,MD,20705,Prince George's,
457,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day & Evening,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Sandy Spring,MD,20860,Montgomery,Sherwood High School
458,2015,New,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,MCPS,Takoma Park,MD,20912,Montgomery,Northwood High School
459,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),25 - 29,Foreign Country,North Potomac,MD,20878,Montgomery,
460,2015,New,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20882,Montgomery,Rockville High School
461,2015,New,Full-Time,Female,Hispanic,White,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",20 or Younger,MCPS,Bethesda,MD,20817,Montgomery,Walt Whitman High School
462,2015,Continuing,Full-Time,Female,Hispanic,Native American,No,No,Yes,Day Only,General Studies (AA - All Tracks),21 - 24,Other Maryland,Hyattsville,MD,20782,Prince George's,
463,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,Foreign Country,Rockville,MD,20853,Montgomery,
464,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,Yes,No,Evening Only,General Studies (AA - All Tracks),25 - 29,GED,Silver Spring,MD,20906,Montgomery,
465,2015,Continuing,Part-Time,Female,Unknown,Black,Yes,No,No,Day Only,Accounting (CT),25 - 29,GED,Boyds,MD,20841,Montgomery,
466,2015,New,Full-Time,Female,Hispanic,Asian,No,Yes,No,Day Only,WIA (CE) Programs,25 - 29,Foreign Country,Rockville,MD,20850,Montgomery,
467,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Other State,Germantown,MD,20876,Montgomery,
468,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20904,Montgomery,Paint Branch High School
469,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,No,Yes,Evening Only,Criminal Justice (AA & AAS),30 or Older,MCPS,Kensington,MD,20895,Montgomery,Bethesda Chevy Chase High Schl
470,2015,New,Part-Time,Male,Hispanic,White,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,Northwood High School
471,2015,Transfer no degree,Part-Time,Unknown,Unknown,Unknown,No,No,Yes,Day & Evening,Computer Gaming & Simulation (AA - All Tracks),21 - 24,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
472,2015,Continuing,Full-Time,Male,Hispanic,White,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,Foreign Country,Gaithersburg,MD,20878,Montgomery,
473,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,Yes,Day & Evening,Radiologic (X-Ray) Technology (AA & AAS),25 - 29,Other State,Bethesda,MD,20817,Montgomery,
474,2015,Transfer no degree,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,Home-Schooled,Bethesda,MD,20814,Montgomery,
475,2015,Continuing,Full-Time,Female,Not Hispanic,Black,Yes,Yes,No,No Specific Time[online],Education / Teacher Education (AA & AAT),25 - 29,MCPS,Gaithersburg,MD,20877,Montgomery,Bethesda Chevy Chase High Schl
476,2015,Continuing,Part-Time,Female,Hispanic,Native American,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Silver Spring,MD,20910,Montgomery,Montgomery Blair High School
477,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Evening Only,Computer Applications (AA & AAS),20 or Younger,Other Maryland,Hyattsville,MD,20784,Prince George's,
478,2015,New,Part-Time,Female,Hispanic,White,No,No,Yes,Evening Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Silver Spring,MD,20904,Montgomery,
479,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,Other State,Gaithersburg,MD,20877,Montgomery,
480,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,No,Yes,No Specific Time[online],Health Information Management (AA & AAS),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,Rockville High School
481,2015,Continuing,Part-Time,Female,Unknown,Unknown,No,Yes,No,Day Only,Credit (Undeclared / Undecided),21 - 24,Foreign Country,Bethesda,MD,20817,Montgomery,
482,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,No,Yes,Evening Only,General Studies (AA - All Tracks),30 or Older,Other State,Brentwood,MD,20722,Prince George's,
483,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,Science (AS - All Tracks),21 - 24,MCPS,Derwood,MD,20855,Montgomery,Colonel Zadok Magruder HS
484,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),30 or Older,Foreign Country,Silver Spring,MD,20902,Montgomery,
485,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Accounting (CT),30 or Older,Foreign Country,Rockville,MD,20853,Montgomery,
486,2015,New,Part-Time,Male,Not Hispanic,White,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
487,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
488,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,Yes,No,No,Day Only,Music Transfer (CT),20 or Younger,MCPS,Germantown,MD,20876,Montgomery,Seneca Valley High School
489,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Science (AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20906,Montgomery,Wheaton High School
490,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Business / International Business (AA),21 - 24,Foreign Country,Silver Spring,MD,20904,Montgomery,
491,2015,Transfer no degree,Part-Time,Female,Not Hispanic,White,No,No,Yes,Evening Only,Communication Studies (AA),21 - 24,MCPS,Bethesda,MD,20817,Montgomery,Walt Whitman High School
492,2015,New,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,Other State,Washington,DC,20002,Other,
493,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,No,No,Evening Only,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Damascus,MD,20872,Montgomery,
494,2015,HS Student,Part-Time,Male,Hispanic,White,Yes,No,No,Day Only,Accounting (CT),20 or Younger,MCPS,Damascus,MD,20872,Montgomery,Damascus High School
495,2015,New,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day & Evening,Business / International Business (AA),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,James Hubert Blake High School
496,2015,New,Part-Time,Female,Hispanic,White,Yes,No,Yes,No Specific Time[online],Health Sciences (Pre-Clinical Studies),30 or Older,GED,Silver Spring,MD,20906,Montgomery,
497,2015,Continuing,Part-Time,Female,Hispanic,Native American,No,Yes,No,Day Only,Early Childhood Education (AA & AAS),20 or Younger,Other Maryland,Hyattsville,MD,20783,Prince George's,
498,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Olney,MD,20832,Montgomery,Sherwood High School
499,2015,Continuing,Full-Time,Female,Hispanic,Native American,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,John F. Kennedy High School
500,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Silver Spring,MD,20906,Montgomery,
501,2015,Transfer no degree,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day & Evening,Architectural & Construction Tech (AA & AAS),21 - 24,Other Maryland,Columbia,MD,21045,Howard,
502,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,Yes,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Potomac,MD,20854,Montgomery,
503,2015,Continuing,Full-Time,Female,Hispanic,White,Yes,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),21 - 24,Foreign Country,Gaithersburg,MD,20877,Montgomery,
504,2015,New,Part-Time,Male,Hispanic,Pacific Islander,Yes,No,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),25 - 29,Other State,Gaithersburg,MD,20879,Montgomery,
505,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
506,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Home-Schooled,Rockville,MD,20852,Montgomery,
507,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Olney,MD,20832,Montgomery,Sherwood High School
508,2015,Continuing,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Evening Only,Microcomputer Technician (AA & AAS),21 - 24,MCPS,North Potomac,MD,20878,Montgomery,Quince Orchard Sr High School
509,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,Home-Schooled,Gaithersburg,MD,20879,Montgomery,
510,2015,Continuing,Part-Time,Male,Not Hispanic,Black,Yes,No,No,Day Only,Computer Science - Computer Programming (CT),21 - 24,Foreign Country,Germantown,MD,20874,Montgomery,
511,2015,Continuing,Part-Time,Male,Not Hispanic,Multi-Race,Yes,Yes,No,Day & Evening,Business / International Business (AA),21 - 24,Other State,Owings Mills,MD,21117,Baltimore,
512,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,Foreign Country,Bethesda,MD,20817,Montgomery,
513,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,No,Yes,Day & Evening,Early Childhood Education (CT),21 - 24,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
514,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,Home-Schooled,Silver Spring,MD,20906,Montgomery,
515,2015,Continuing,Part-Time,Female,Not Hispanic,Multi-Race,No,Yes,Yes,Day & Evening,"Graphic Design (AA, AAS, & AFA - All Tracks)",30 or Older,Other State,Silver Spring,MD,20903,Montgomery,
516,2015,New,Part-Time,Male,Not Hispanic,Black,Yes,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Gaithersburg High School
517,2015,Continuing,Full-Time,Male,Hispanic,White,Yes,Yes,No,Day Only,Architectural & Construction Tech (AA & AAS),25 - 29,Foreign Country,Bethesda,MD,20814,Montgomery,
518,2015,New,Part-Time,Female,Hispanic,White,No,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Silver Spring,MD,20906,Montgomery,
519,2015,New,Part-Time,Female,Hispanic,Hispanic,No,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Foreign Country,Laytonsville,MD,20882,Montgomery,
520,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Other Maryland,Bethesda,MD,20817,Montgomery,
521,2015,New,Full-Time,Male,Hispanic,Native American,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Takoma Park,MD,20912,Montgomery,Northwood High School
522,2015,Transfer no degree,Part-Time,Male,Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Other State,Germantown,MD,20876,Montgomery,
523,2015,Continuing,Part-Time,Female,Hispanic,Native American,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Montgomery Blair High School
524,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,Yes,No,Evening Only,Cybersecurity (AAS),30 or Older,Other State,Gaithersburg,MD,20878,Montgomery,
525,2015,New,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,James Hubert Blake High School
526,2015,Transfer no degree,Part-Time,Female,Not Hispanic,Black,No,No,Yes,No Specific Time[online],Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Pikesville,MD,21208,Baltimore,
527,2015,Continuing,Full-Time,Female,Hispanic,White,No,Yes,No,Evening Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Northwood High School
528,2015,New,Part-Time,Male,Not Hispanic,Asian,Yes,No,No,Day Only,Cybersecurity (AAS),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
529,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day Only,Credit (Undeclared / Undecided),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Rockville High School
530,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Other State,Montgomery Village,MD,20886,Montgomery,
531,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Health Sciences (Pre-Clinical Studies),30 or Older,MCPS,Gaithersburg,MD,20879,Montgomery,Damascus High School
532,2015,New,Part-Time,Female,Not Hispanic,White,No,No,Yes,No Specific Time[online],General Studies (AA - All Tracks),21 - 24,Other State,Germantown,MD,20874,Montgomery,
533,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,Yes,No Specific Time[online],"Fire Sci./Preven., Emerg. Prepare. (AA, AS & AAS)",30 or Older,Other Maryland,Boonsboro,MD,21713,Washington,
534,2015,Continuing,Part-Time,Male,Not Hispanic,Black,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),30 or Older,Foreign Country,Gaithersburg,MD,20877,Montgomery,
535,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
536,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,Yes,Yes,No,Day Only,Science (AS - All Tracks),25 - 29,Foreign Country,Gaithersburg,MD,20879,Montgomery,
537,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,Yes,No,No,Evening Only,Cybersecurity (AAS),25 - 29,MCPS,Gaithersburg,MD,20879,Montgomery,Northwest HS - Germantown
538,2015,New,Full-Time,Female,Not Hispanic,Multi-Race,No,No,Yes,Day & Evening,Science (AS - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20903,Montgomery,Springbrook Sr High School
539,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Credit (Undeclared / Undecided),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
540,2015,New,Part-Time,Male,Hispanic,White,Yes,Yes,Yes,Day & Evening,Business / International Business (AA),20 or Younger,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
541,2015,Transfer with degree,Part-Time,Female,Not Hispanic,White,No,Yes,Yes,No Specific Time[online],General Studies (AA - All Tracks),21 - 24,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
542,2015,New,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
543,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,No,Yes,Day Only,Graphic Design (AFA) - School of Art & Design,21 - 24,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
544,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day & Evening,Studio Art (AFA),30 or Older,MCPS,Gaithersburg,MD,20877,Montgomery,Watkins Mill High School
545,2015,Transfer no degree,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Computer Science & Technologies (AA - All Tracks),21 - 24,MCPS,Takoma Park,MD,20912,Montgomery,Northwood High School
546,2015,Continuing,Full-Time,Male,Not Hispanic,Multi-Race,Yes,Yes,No,Day Only,Mental Health Associate (AA & AAS),25 - 29,MCPS,Bethesda,MD,20817,Montgomery,Walt Whitman High School
547,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Evening Only,General Studies (AA - All Tracks),21 - 24,MCPS,Silver Spring,MD,20902,Montgomery,Wheaton High School
548,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,Yes,Day Only,Science (AS - All Tracks),21 - 24,Mont.County Other,Silver Spring,MD,20901,Montgomery,
549,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),21 - 24,Other State,Rockville,MD,20852,Montgomery,
550,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day & Evening,Business / International Business (AA),25 - 29,MCPS,Germantown,MD,20876,Montgomery,Seneca Valley High School
551,2015,New,Part-Time,Male,Hispanic,White,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Wheaton High School
552,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,American Sign Language (AA & AAS),30 or Older,Mont.County Other,Germantown,MD,20876,Montgomery,
553,2015,New,Part-Time,Female,Hispanic,White,No,No,Yes,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Kensington,MD,20895,Montgomery,Albert Einstein HS & MC Art Cn
554,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,No Specific Time[online],Health Sciences (Pre-Clinical Studies),30 or Older,Other Maryland,Hyattsville,MD,20785,Prince George's,
555,2015,New,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,Rockville High School
556,2015,Continuing,Full-Time,Male,Not Hispanic,Black,Yes,No,No,Day Only,Computer Science & Technologies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Gaithersburg High School
557,2015,Continuing,Part-Time,Female,Hispanic,White,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),21 - 24,MCPS,Gaithersburg,MD,20877,Montgomery,Albert Einstein HS & MC Art Cn
558,2015,Transfer no degree,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Foreign Country,Gaithersburg,MD,20879,Montgomery,
559,2015,New,Part-Time,Female,Not Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Kensington,MD,20895,Montgomery,Montgomery Blair High School
560,2015,Transfer with degree,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,No Specific Time[online],Computer Science - Computer Programming (CT),21 - 24,MCPS,Rockville,MD,20852,Montgomery,Albert Einstein HS & MC Art Cn
561,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,No,Yes,Day Only,Criminal Justice (AA & AAS),21 - 24,MCPS,Silver Spring,MD,20905,Montgomery,James Hubert Blake High School
562,2015,Continuing,Part-Time,Male,Hispanic,Multi-Race,No,No,Yes,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,Other State,Silver Spring,MD,20902,Montgomery,
563,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,Foreign Country,Clarksburg,MD,20871,Montgomery,
564,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day & Evening,Computer Gaming & Simulation (AA - All Tracks),20 or Younger,MCPS,Kensington,MD,20895,Montgomery,Albert Einstein HS & MC Art Cn
565,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Automotive Technology (AA & AAS),20 or Younger,Mont.County Other,Rockville,MD,20851,Montgomery,
566,2015,New,Part-Time,Female,Not Hispanic,Multi-Race,No,No,Yes,Day & Evening,Health Sciences (Pre-Clinical Studies),30 or Older,Other State,Washington,DC,20012,Other,
567,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Other Maryland,Silver Spring,MD,20902,Montgomery,
568,2015,New,Full-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Bethesda,MD,20817,Montgomery,Walter Johnson High School
569,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,Yes,No,Day Only,Business / International Business (AA),30 or Older,Foreign Country,Gaithersburg,MD,20878,Montgomery,
570,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
571,2015,Continuing,Part-Time,Female,Hispanic,White,Yes,No,No,Evening Only,Science (AS - All Tracks),21 - 24,MCPS,Germantown,MD,20876,Montgomery,Seneca Valley High School
572,2015,New,Full-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),20 or Younger,Other Maryland,Gaithersburg,MD,20882,Montgomery,
573,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Mental Health Associate (AA & AAS),30 or Older,Foreign Country,Silver Spring,MD,20901,Montgomery,
574,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,Yes,Yes,No,Day & Evening,Computer Science & Technologies (AA - All Tracks),21 - 24,MCPS,Rockville,MD,20853,Montgomery,Walter Johnson High School
575,2015,Continuing,Part-Time,Male,Not Hispanic,Unknown,No,Yes,No,Day Only,General Studies (AA - All Tracks),30 or Older,MCPS,North Potomac,MD,20878,Montgomery,Walt Whitman High School
576,2015,Transfer with degree,Part-Time,Female,Not Hispanic,White,No,Yes,Yes,No Specific Time[online],Arts & Sciences Transfer (CT),25 - 29,Other State,Clarksburg,MD,20871,Montgomery,
577,2015,Continuing,Part-Time,Male,Not Hispanic,Black,Yes,No,No,Day Only,Microcomputer Technician (AA & AAS),30 or Older,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
578,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,Yes,Day & Evening,Science (AS - All Tracks),25 - 29,MCPS,Bethesda,MD,20814,Montgomery,Walt Whitman High School
579,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Commun & Broadcasting Tech (AA & AAS - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
